budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,collection,genre,production_company,production_country,language,release_year,return,collection_id,genre_id,company_id
280379,17102,en,8.913793,1966-01-09,364937.0,90.0,Dracula: Prince of Darkness,6.1,54.0,Dracula (Hammer Series),Horror,"Seven Arts Productions, Hammer Film Productions",United Kingdom,English,1966,1.3015846407897882,123724,27,"516, 1314"
0,23194,en,9.576045,1965-06-23,0.0,165.0,The Hallelujah Trail,6.1,24.0,,Western,"The Mirisch Corporation, Kappa",United States of America,"English, Magyar",1965,0.0,,37,"219, 60449"
0,16850,en,6.178358,1965-11-22,0.0,131.0,The Heroes of Telemark,5.9,29.0,,"War, Action, Drama, History",Benton Film Productions,United Kingdom,"English, Deutsch, Norsk",1965,0.0,,"10752, 28, 18, 36",3220
0,24395,en,3.467376,1965-06-22,0.0,123.0,The Hill,7.6,50.0,,"Drama, War","Metro-Goldwyn-Mayer (MGM), Seven Arts Pictures",United Kingdom,English,1965,0.0,,"18, 10752","8411, 14159"
0,37921,en,2.29139,1965-04-06,0.0,165.0,In Harm's Way,6.5,25.0,,"War, Drama","Paramount Pictures, Otto Preminger Films",United States of America,"English, Français",1965,0.0,,"10752, 18","4, 3266"
0,59802,eo,0.535626,1966-10-26,0.0,78.0,Incubus,4.3,6.0,,Horror,"Daystar Productions, Contempo III Productions",United States of America,Esperanto,1966,0.0,,27,"15418, 38188"
0,16303,en,1.05989,1965-10-11,0.0,122.0,The Loved One,6.7,13.0,,Comedy,Filmways Pictures,United States of America,English,1965,0.0,,35,1138
3800000,29715,en,3.055936,1965-04-07,14873.0,123.0,Major Dundee,6.2,41.0,,"War, Western","Columbia Pictures Corporation, Jerry Bresler Productions",United States of America,"English, Français, Español",1965,0.003913947368421052,,"10752, 37","441, 11971"
115,36583,en,2.375904,1965-04-01,0.0,115.0,Operation Crossbow,5.9,20.0,,"Action, Thriller, War",Metro-Goldwyn-Mayer (MGM),United Kingdom,"English, Deutsch",1965,0.0,,"28, 53, 10752",8411
0,60555,en,2.352893,1966-10-23,0.0,82.0,Ride in the Whirlwind,6.0,20.0,,Western,Proteus Films,United States of America,English,1966,0.0,,37,38111
0,42731,en,0.345637,1965-12-13,0.0,118.0,A Thousand Clowns,6.8,9.0,,"Comedy, Drama, Romance",Harrell,United States of America,English,1965,0.0,,"35, 18, 10749",71947
5800000,3482,en,4.412564,1964-09-21,6800000.0,133.0,The Train,7.2,74.0,,"Action, Drama, Thriller, War","Les Productions Artistes Associés, Les Films Ariane, Dear Film Produzione","France, United States of America","Deutsch, English",1964,1.1724137931034482,,"28, 18, 53, 10752","64, 7110, 11929"
0,895,ru,6.489852,1966-12-16,0.0,205.0,Andrei Rublev,8.0,139.0,,"Drama, History",Mosfilm,"Soviet Union, Russia",", Pусский, Italiano",1966,0.0,,"18, 36",5120
0,20108,fr,4.530601,1966-05-25,39388.0,95.0,Au Hasard Balthazar,7.8,74.0,,Drama,"Argos Films, Svensk Filmindustri (SF), Svenska Filminstitutet (SFI), Parc Film","France, Sweden","Français, Latin",1966,inf,,18,"6116, 6181, 7446, 14680"
1377800,2661,en,8.991532,1966-07-30,0.0,105.0,Batman,6.1,209.0,,"Family, Adventure, Comedy, Science Fiction, Crime","Twentieth Century Fox Film Corporation, DC Comics, William Dozier Productions, Greenlawn Productions",United States of America,English,1966,0.0,,"10751, 12, 35, 878, 80","306, 429, 1188, 1189"
0,20379,en,10.75236,1966-12-21,0.0,176.0,Grand Prix,6.3,39.0,,"Action, Adventure, Drama","Cherokee Productions, Metro-Goldwyn-Mayer (MGM), Douglas & Lewis Productions",United States of America,"日本語, English, Français, Italiano, Português",1966,0.0,,"28, 12, 18","2418, 8411, 20412"
0,29710,en,2.404428,1966-06-09,0.0,134.0,Khartoum,5.8,18.0,,"History, War",Julian Blaustein Productions Ltd.,United Kingdom,English,1966,0.0,,"36, 10752",16628
0,104237,zh,2.31785,1967-10-21,0.0,111.0,Dragon Inn,7.0,10.0,,"Action, Adventure",Union Film Company,Taiwan,普通话,1967,0.0,,"28, 12",14102
19000,22293,en,2.560257,1966-11-15,0.0,74.0,Manos: The Hands of Fate,2.0,56.0,,Horror,Norm-Iris,United States of America,English,1966,0.0,,27,4067
0,789,cs,2.160866,1966-11-18,0.0,89.0,Closely Watched Trains,7.3,52.0,,"Comedy, Drama, War",Filmové Studio Barrandov,Czech Republic,"Český, Deutsch",1966,0.0,,"35, 18, 10752",1931
0,45706,ja,2.357111,1966-04-10,0.0,83.0,Tokyo Drifter,7.4,46.0,,"Drama, Action, Crime",Nikkatsu,Japan,日本語,1966,0.0,,"18, 28, 80",955
0,11047,fr,7.24597,1967-12-20,0.0,68.0,Asterix the Gaul,6.4,136.0,Asterix and Obelix (Animation) Collection,"Family, Animation, Adventure, Comedy","Belvision, Dargaud Films","France, Belgium",Français,1967,0.0,94039,"10751, 16, 12, 35","5850, 5851"
0,2097,ja,1.885219,1967-04-01,0.0,90.0,"Gappa, the Triphibian Monster",3.9,6.0,,"Horror, Science Fiction",Nikkatsu,"Japan, United States of America",日本語,1967,0.0,,"27, 878",955
0,135,en,2.676174,1967-05-17,0.0,96.0,Dont Look Back,7.5,35.0,,"Documentary, Music",Docurama,United Kingdom,English,1967,0.0,,"99, 10402",39
0,33257,es,1.115749,1968-01-01,0.0,93.0,Fando and Lis,6.8,22.0,,Fantasy,Producciones Panicas,Mexico,Español,1968,0.0,,14,11656
0,66043,en,1.166142,1967-11-05,0.0,107.0,The Incident,5.9,8.0,,"Thriller, Drama",Moned Associated,United States of America,English,1967,0.0,,"53, 18",38851
0,17905,ja,3.399614,1967-06-15,0.0,91.0,Branded to Kill,7.4,57.0,,"Action, Crime, Drama",Nikkatsu,Japan,日本語,1967,0.0,,"28, 80, 18",955
747000,4191,fr,2.775402,1968-03-22,44566.0,107.0,The Bride Wore Black,7.3,41.0,,"Mystery, Drama, Romance, Thriller, Crime","Les Films du Carrosse, Les Productions Artistes Associés, Dino de Laurentiis Cinematografica","France, Italy",Français,1968,0.05965997322623828,,"9648, 18, 10749, 53, 80","53, 64, 1216"
0,10227,fr,8.741959,1967-12-16,0.0,124.0,PlayTime,8.0,99.0,,Comedy,"Jolly Film, The Criterion Collection, Specta Films","France, Italy","English, Français, Deutsch",1967,0.0,,35,"10481, 10932, 30847"
2500000,26039,en,5.352165,1967-08-30,3200000.0,92.0,Point Blank,7.1,97.0,,"Action, Crime, Drama, Thriller","Metro-Goldwyn-Mayer (MGM), Winkler Films",United States of America,English,1967,1.28,,"28, 80, 18, 53","8411, 8880"
75000,42701,en,2.760405,1966-10-23,0.0,82.0,The Shooting,6.1,29.0,,Western,Proteus Films,United States of America,"English, Français",1966,0.0,,37,38111
2175000,42702,en,1.764213,1967-06-30,0.0,100.0,The St. Valentine's Day Massacre,5.8,19.0,,"Drama, History, Crime",Los Altos Productions,United States of America,"English, Español",1967,0.0,,"18, 36, 80",13751
0,41212,en,1.484381,1967-09-23,0.0,84.0,Titicut Follies,7.3,23.0,,Documentary,,United States of America,English,1967,0.0,,99,
0,26204,en,1.99092,1967-10-31,0.0,110.0,Tony Rome,6.2,13.0,,"Crime, Mystery, Thriller",Arcola Pictures,United States of America,"English, Español",1967,0.0,,"80, 9648, 53",14091
0,5767,en,14.701129,1967-04-27,0.0,111.0,Two for the Road,7.2,51.0,,"Comedy, Drama, Romance","Twentieth Century Fox Film Corporation, Stanley Donen Films",United Kingdom,"English, Français",1967,0.0,,"35, 18, 10749","306, 11404"
0,42713,en,0.604325,1967-01-19,0.0,124.0,Up the Down Staircase,6.2,5.0,,Drama,Park Place Production,United States of America,English,1967,0.0,,18,27756
0,27277,en,3.874603,1967-05-27,6000000.0,96.0,The War Wagon,6.6,36.0,,Western,"Universal Pictures, Batjac Productions, Marvin Schwartz Productions",United States of America,"Español, English",1967,inf,,37,"33, 2532, 8425"
0,9929,fr,7.681293,1968-12-16,0.0,72.0,Asterix and Cleopatra,6.9,191.0,Asterix and Obelix (Animation) Collection,"Family, Animation, Adventure, Comedy","Belvision, Dargaud Films","France, Belgium",Français,1968,0.0,94039,"10751, 16, 12, 35","5850, 5851"
0,20873,ru,3.212524,1968-04-27,0.0,100.0,The Diamond Arm,7.9,44.0,,"Adventure, Comedy, Crime",Mosfilm,Russia,Pусский,1968,0.0,,"12, 35, 80",5120
0,29778,en,3.321958,1968-11-07,0.0,92.0,Dracula Has Risen from the Grave,6.8,39.0,Dracula (Hammer Series),Horror,Hammer Film Productions,United Kingdom,"English, Latin",1968,0.0,123724,27,1314
0,18193,en,2.214231,1968-11-06,0.0,86.0,Head,6.4,22.0,,"Comedy, Fantasy",Raybert Productions,United States of America,"English, Italiano",1968,0.0,,"35, 14",4541
0,22176,en,3.601834,1968-07-31,0.0,123.0,The Heart Is a Lonely Hunter,7.2,14.0,,Drama,Warner Brothers/Seven Arts,United States of America,English,1968,0.0,,18,4051
0,42623,en,3.285576,1968-10-06,0.0,92.0,"I Love You, Alice B. Toklas!",5.8,13.0,,"Comedy, Romance",Warner Brothers/Seven Arts,United States of America,"English, Español",1968,0.0,,"35, 10749",4051
0,42634,en,5.075434,1968-06-10,0.0,105.0,Petulia,6.0,6.0,,"Romance, Drama","Warner Brothers/Seven Arts, Petersham Pictures",United States of America,"Español, English",1968,0.0,,"10749, 18","4051, 33934"
0,118872,en,0.407508,1968-10-13,0.0,107.0,The Subject Was Roses,7.0,3.0,,Drama,Metro-Goldwyn-Mayer (MGM),United States of America,English,1968,0.0,,18,8411
500000,50789,en,1.019206,1968-11-30,0.0,115.0,Sympathy for the Devil,6.5,12.0,,"Documentary, Music",Cupid Productions,United Kingdom,English,1968,0.0,,"99, 10402",14228
100000000,29266,ru,2.604571,1966-03-14,0.0,422.0,War and Peace,7.5,16.0,,"War, Drama, History, Romance",Mosfilm,Russia,"Français, Deutsch, Magyar, Pусский",1966,0.0,,"10752, 18, 36, 10749",5120
0,27983,en,3.49506,1968-04-24,0.0,111.0,"Yours, Mine and Ours",6.2,28.0,,"Comedy, Drama, Family","Desilu Productions, Walden Productions",United States of America,English,1968,0.0,,"35, 18, 10751","39856, 60537"
0,5638,en,1.921563,1969-08-20,0.0,111.0,Alice's Restaurant,5.5,22.0,,"Drama, Comedy, Music",Elkins Entertainment,United States of America,English,1969,0.0,,"18, 35, 10402",3276
0,36446,en,1.848455,1969-07-15,0.0,130.0,Camille 2000,6.4,5.0,,"Drama, Foreign, Romance",,Italy,"English, Deutsch",1969,0.0,,"18, 10769, 10749",
0,14801,en,3.363154,1970-04-08,0.0,100.0,Colossus: The Forbin Project,7.1,50.0,,"Science Fiction, Thriller",Universal Pictures,United States of America,"English, Pусский",1970,0.0,,"878, 53",33
0,49397,it,4.08089,1967-08-31,0.0,114.0,Death Rides a Horse,6.9,31.0,,Western,"United Artists, Sancro International Film, Produzione Esecutiva Cinematografica (PEC)",Italy,Italiano,1967,0.0,,37,"60, 24687, 96028"
9000000,42607,en,1.073128,1969-11-05,0.0,155.0,"Goodbye, Mr. Chips",7.1,10.0,,"Drama, Music, Romance","Metro-Goldwyn-Mayer (MGM), APJAC Productions",United States of America,English,1969,0.0,,"18, 10402, 10749","8411, 12943"
0,40430,en,5.916841,1969-08-27,0.0,101.0,Journey to the Far Side of the Sun,6.3,36.0,,Science Fiction,Century 21 Television,United Kingdom,English,1969,0.0,,878,6141
0,38096,en,1.10941,1969-06-10,3.0,97.0,Last Summer,5.0,8.0,,Drama,"Alsid Productions, Francis Productions",United States of America,English,1969,inf,,18,"21145, 21146"
0,48831,fr,3.914283,1969-06-04,0.0,110.0,My Night at Maud's,7.6,45.0,,"Comedy, Drama","Les Films du Carrosse, Renn Productions, Les Films du Losange, Les Films de la Pléiade, FFD, Société Française de Production (SFP), Les Productions de la Guéville, Simar Films, Two World Entertainment, Les Films des deux mondes",France,Français,1969,0.0,,"35, 18","53, 82, 223, 745, 1939, 6849, 17873, 21466, 76821, 76822"
0,24152,en,0.892883,1969-12-12,0.0,92.0,The Magic Christian,6.0,13.0,,Comedy,"Commonwealth United Entertainment, Grand Films Limited",United Kingdom,English,1969,0.0,,35,"1427, 18168"
0,1846,en,1.900216,1969-09-19,0.0,95.0,Marlowe,6.2,26.0,,"Crime, Mystery, Drama","Cherokee Productions, Katzka-Berne Productions, Metro-Goldwyn-Mayer (MGM)",United States of America,English,1969,0.0,,"80, 9648, 18","2418, 2419, 8411"
0,21323,en,1.340205,1969-06-06,0.0,117.0,More,6.5,11.0,,"Romance, Drama, Crime","Les Films du Losange, Jet Films","Luxembourg, France, Germany","English, Français, Deutsch, Español",1969,0.0,,"10749, 18, 80","223, 52105"
0,5928,en,1.813867,1969-12-25,0.0,106.0,The Reivers,5.9,17.0,,"Comedy, Drama","Solar Productions, Cinema Center Films, Duo Films",United States of America,English,1969,0.0,,"35, 18","599, 3070, 16125"
0,29748,en,3.952446,1970-05-07,0.0,95.0,Taste the Blood of Dracula,5.9,42.0,Dracula (Hammer Series),Horror,Hammer Film Productions,United Kingdom,English,1970,0.0,123724,27,1314
0,105627,cs,1.196003,1969-02-28,0.0,80.0,The Joke,6.4,9.0,,"Comedy, Drama",Filmové Studio Barrandov,Czechoslovakia,"Český, Slovenčina",1969,0.0,,"35, 18",1931
0,85255,en,0.829587,1970-01-09,0.0,100.0,...tick... tick... tick...,6.2,7.0,,"Drama, Action",Metro-Goldwyn-Mayer (MGM),United States of America,English,1970,0.0,,"18, 28",8411
0,26525,en,4.433745,1970-12-05,0.0,105.0,Brewster McCloud,6.7,15.0,,"Fantasy, Comedy","Lions Gate Films, Metro-Goldwyn-Mayer (MGM)",United States of America,English,1970,0.0,,"14, 35","35, 8411"
0,31672,it,0.999659,1970-09-17,0.0,100.0,Violent City,6.9,7.0,,"Action, Crime, Thriller","Fono Roma, Unidis","France, Italy","English, Italiano",1970,0.0,,"28, 80, 53","144, 2400"
0,48408,en,1.066117,1970-11-18,0.0,91.0,Dirty Dingus Magee,5.8,4.0,,"Comedy, Western",Metro-Goldwyn-Mayer (MGM),United States of America,English,1970,0.0,,"35, 37",8411
0,33205,ja,1.696371,1970-10-31,0.0,140.0,Dodes'ka-den,6.7,22.0,,Drama,"Toho Company, Yonki-no-Kai Productions",Japan,日本語,1970,0.0,,18,"882, 62958"
0,70327,ja,0.006668,1970-03-21,0.0,83.0,Gamera vs. Jiger,5.5,6.0,Gamera Films,"Action, Adventure, Science Fiction",Daiei Studios,Japan,日本語,1970,0.0,161766,"28, 12, 878",881
0,2860,fr,3.534856,1970-12-11,0.0,105.0,Claire's Knee,7.4,35.0,,"Drama, Romance",Les Films du Losange,France,Français,1970,0.0,,"18, 10749",223
0,42589,en,2.455795,1970-04-27,0.0,87.0,"Hi, Mom!",5.8,20.0,,"Comedy, Drama",West End Productions,United States of America,English,1970,0.0,,"35, 18",7679
750000,71943,en,2.067663,1970-09-09,0.0,97.0,House of Dark Shadows,6.7,13.0,,"Drama, Horror, Thriller, Romance",Metro-Goldwyn-Mayer (MGM),United States of America,English,1970,0.0,,"18, 27, 53, 10749",8411
0,31304,sv,0.098906,1970-04-24,0.0,115.0,A Swedish Love Story,7.5,32.0,,"Drama, Romance",Europa Film,Sweden,svenska,1970,0.0,,"18, 10749",1763
0,64828,en,1.514513,1970-05-20,0.0,112.0,The Landlord,5.5,9.0,,"Drama, Comedy","The Mirisch Corporation, Cartier Productions",United States of America,English,1970,0.0,,"18, 35","219, 10154"
0,38222,en,3.453076,1970-06-17,0.0,129.0,On a Clear Day You Can See Forever,6.0,12.0,,"Action, Drama, Family, Romance",Paramount Pictures,United States of America,English,1970,0.0,,"28, 18, 10751, 10749",4
0,26606,en,3.3228,1970-08-03,0.0,101.0,Performance,6.9,46.0,,"Crime, Drama, Music",Goodtimes Enterprises,United Kingdom,English,1970,0.0,,"80, 18, 10402",4597
0,36404,pl,0.98832,1970-10-19,0.0,65.0,A Trip Down the River,7.8,11.0,,Comedy,P.P. Film Polski,Poland,Polski,1970,0.0,,35,1587
0,42528,es,0.008527,1971-01-01,0.0,90.0,Long Live Death,6.1,8.0,,Drama,"Isabelle Films, SATPEC","France, Tunisia",Français,1971,0.0,,18,"7001, 49800"
0,20848,ru,3.501433,1970-03-30,0.0,83.0,The White Sun of the Desert,7.5,25.0,,"Action, Drama, Comedy, Adventure","Mosfilm, Lenfilm",Russia,Pусский,1970,0.0,,"28, 18, 35, 12","5120, 10845"
7000000,2998,en,6.258456,1970-02-09,1000000.0,113.0,Zabriskie Point,7.1,78.0,,"Drama, Romance",Metro-Goldwyn-Mayer (MGM),United States of America,English,1970,0.14285714285714285,,"18, 10749",8411
0,31906,en,7.150611,1971-03-31,0.0,105.0,The Beguiled,7.0,86.0,,"Drama, Romance, War, Western",Malpaso Productions,United States of America,English,1971,0.0,,"18, 10749, 10752, 37",171
0,31767,en,4.718102,1971-07-01,0.0,111.0,The Devils,7.4,90.0,,"Drama, History",Russo Productions,United Kingdom,"English, Latin",1971,0.0,,"18, 36",18436
450000,839,en,12.331251,1972-10-01,0.0,74.0,Duel,7.2,374.0,,"TV Movie, Action, Thriller",Universal Television,United States of America,English,1972,0.0,,"10770, 28, 53",26727
0,25109,en,0.944223,1972-02-18,0.0,97.0,Evil Roy Slade,5.9,9.0,,"TV Movie, Western, Comedy",Universal TV,United States of America,English,1972,0.0,,"10770, 37, 35",537
100000,36194,en,3.815323,1971-09-24,0.0,118.0,The Go-Between,6.2,24.0,,"Drama, Romance",EMI Films,United Kingdom,English,1971,0.0,,"18, 10749",8263
0,16328,en,4.261661,1971-08-04,0.0,111.0,Johnny Got His Gun,7.2,65.0,,"War, Drama",World Entertainment,United States of America,"English, Deutsch, Español",1971,0.0,,"10752, 18",40413
0,42500,en,1.739038,1971-01-01,0.0,99.0,Lawman,6.5,24.0,,"Action, Western",Scimitar Films,United States of America,English,1971,0.0,,"28, 37",18039
180000,16154,en,4.157477,1971-08-06,0.0,89.0,Let's Scare Jessica to Death,6.6,51.0,,"Horror, Mystery, Thriller","Paramount Pictures, The Jessica Company",United States of America,English,1971,0.0,,"27, 9648, 53","4, 35298"
0,9394,it,9.449417,1970-12-22,0.0,106.0,They Call Me Trinity,7.5,269.0,Trinità  Collection,"Action, Comedy, Western",West Film,Italy,Italiano,1970,0.0,212525,"28, 35, 37",4241
0,74689,fr,0.007963,1971-11-12,0.0,104.0,Mon oncle Antoine,8.2,6.0,,"Comedy, Drama",Office national du film du Canada (ONF),Canada,"English, Français",1971,0.0,,"35, 18",11745
0,36850,en,2.03483,1971-03-11,0.0,102.0,A New Leaf,7.1,29.0,,"Comedy, Romance","Paramount Pictures, Elkins Entertainment, Aries Productions, Elkins Productions International Corporation",United States of America,English,1971,0.0,,"35, 10749","4, 3276, 15752, 20458"
0,38646,en,1.952752,1971-11-29,0.0,189.0,Nicholas and Alexandra,7.0,23.0,,"Romance, Drama, War",Columbia Pictures,United Kingdom,"English, Français, Deutsch, Pусский, Español",1971,0.0,,"10749, 18, 10752",5
0,84285,en,0.359821,1971-06-30,0.0,97.0,Von Richthofen and Brown,6.5,4.0,,"War, Drama, Action, Foreign",,,,1971,0.0,,"10752, 18, 28, 10769",
478375,34479,en,3.764162,1970-11-08,0.0,96.0,Scars of Dracula,5.9,31.0,Dracula (Hammer Series),Horror,Hammer Film Productions,United Kingdom,English,1970,0.0,123724,27,1314
0,18287,en,2.412247,1971-05-26,0.0,91.0,Support Your Local Gunfighter,6.6,21.0,,"Action, Comedy, Western",,United States of America,English,1971,0.0,,"28, 35, 37",
150000,5822,en,1.435148,1971-04-23,15200000.0,97.0,Sweet Sweetback's Baadasssss Song,4.7,19.0,,"Action, Drama, Romance",Yeah,United States of America,English,1971,101.33333333333333,,"28, 18, 10749",2404
400000,13041,es,5.467355,1970-12-18,0.0,125.0,El Topo,7.4,109.0,,"Action, Adventure, Drama, Western",Producciones Panicas,Mexico,Español,1970,0.0,,"28, 12, 18, 37",11656
0,40732,sv,2.392021,1971-03-08,0.0,191.0,The Emigrants,6.8,25.0,The Emigrants Collection,"Adventure, Drama",Svensk Filmindustri (SF),Sweden,svenska,1971,0.0,308465,"12, 18",6181
0,122677,en,0.006668,1972-01-21,0.0,85.0,Blood of Ghastly Horror,1.5,4.0,,"Horror, Science Fiction","Independent International Pictures (I-I), Tal Productions",United States of America,English,1972,0.0,,"27, 878","4951, 13981"
0,121923,en,0.9413,1971-08-15,0.0,95.0,Brother John,6.2,5.0,,"Drama, Science Fiction","Columbia Pictures Corporation, E&R",United States of America,English,1971,0.0,,"18, 878","441, 93566"
75000,18250,en,2.59351,1972-07-01,0.0,89.0,Dr. Phibes Rises Again,6.2,37.0,Dr. Phibes Collection,"Comedy, Horror",American International Pictures (AIP),"United States of America, United Kingdom",English,1972,0.0,116847,"35, 27",9266
0,33020,en,11.174533,1972-09-27,0.0,96.0,Dracula A.D. 1972,6.0,30.0,Dracula (Hammer Series),Horror,Hammer Film Productions,United Kingdom,English,1972,0.0,123724,27,1314
0,89417,en,0.000844,1972-06-01,0.0,91.0,Get to Know Your Rabbit,7.0,3.0,,Comedy,Acrobatic Motion Works West,United States of America,English,1972,0.0,,35,16641
0,12089,fr,3.985387,1972-12-06,0.0,90.0,The Tall Blond Man with One Black Shoe,6.9,58.0,The Tall Blond Man Collection,"Comedy, Mystery","Gaumont, Madeleine Films, Les Productions de la Guéville",France,"Français, Italiano",1972,0.0,105764,"35, 9648","9, 1147, 17873"
